pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.569957836,671,1.31,0.028785683,7,0.324916789,394,1,11,4
7.592114028,833,3.46,0.007473565,7,0.368470814,395,4,5,4
7.582214232,648,1.16,0.012094503,7,0.348658162,400,4,15,3
7.576068722,844,1.92,0.017815231,8,0.341467382,410,3,11,3
7.512172996,792,2.04,0.013617443,6,0.352782017,407,2,5,3
7.593349172,889,0.15,0.019027808,8,0.35178307,393,4,1,4
7.520787615,793,3.71,0.013153432,6,0.390812015,430,3,16,3
7.534966024,945,3.36,0.02358715,8,0.326817223,405,2,18,3
7.551312566,819,4.07,0.025259351,6,0.401910518,408,1,15,3
7.519620029,777,0.95,0.029258615,6,0.311018659,396,2,14,4
7.544179041,680,3.98,0.028681439,7,0.332290178,400,1,2,3
7.515302577,831,0.9,0.024253707,8,0.363967231,399,4,8,4
7.581492854,785,1.07,0.009891765,8,0.306203024,408,2,19,3
7.549228219,704,1.01,0.025426342,6,0.374670223,418,3,3,3
7.54649525,884,2.6,0.001731798,6,0.303206154,406,1,3,3
7.563192122,826,3.49,0.005219076,6,0.387006512,413,4,11,3
7.587868669,739,2.94,0.007821526,7,0.373050508,401,4,12,3
7.522058193,762,3.84,0.020996381,7,0.366579652,427,1,18,3
7.583414934,836,3.97,0.021531399,7,0.341952333,397,4,6,4
7.548076875,946,0.28,0.023353556,6,0.35162656,395,3,7,2
7.571263808,974,4.05,0.00407731,7,0.398731357,408,4,20,3
7.561145882,809,0.86,0.018401908,6,0.360257864,393,3,19,4
7.598771113,779,1.42,0.010347583,7,0.326606687,401,2,9,3
7.586803735,692,0.79,0.028409719,6,0.349738647,405,2,8,3
7.516486515,702,3.71,0.002517355,7,0.351684187,399,3,1,1
7.515299245,706,2.49,0.00956645,6,0.356123663,396,1,13,4
7.519483025,887,2.21,0.028161399,8,0.302510179,405,4,14,3
7.530130501,745,3.28,0.008526982,6,0.383724022,407,1,14,3
7.539815129,633,2.67,0.006179899,6,0.342775182,418,1,16,3
7.509844898,827,1.84,0.011443487,6,0.338512669,418,1,20,3
7.534524618,975,1.52,0.009691203,8,0.334915698,421,1,12,3
7.50231998,781,1.29,0.013851326,7,0.342277538,420,2,8,3
7.575466642,876,1.35,0.007782113,7,0.310801132,398,1,4,4
7.577791535,646,1.25,0.020450302,7,0.335894657,397,3,20,4
7.518600659,626,3.58,0.00897829,8,0.393972857,420,4,12,3
7.541025296,640,1,0.022467133,8,0.347517946,424,1,18,3
7.580323151,776,1.12,0.002243802,7,0.381864894,408,1,20,3
7.505564141,835,3.2,0.002382481,8,0.405903819,406,2,14,3
7.54290489,975,3.18,0.007894473,8,0.40206595,422,3,15,3
7.500537118,938,0.63,0.014675632,7,0.375577191,404,4,3,3
7.537782056,702,1.87,0.017739238,8,0.392082737,394,1,7,4
7.582712857,862,2.18,0.006049897,8,0.341570092,419,2,17,3
7.557215431,912,1.74,0.018875206,8,0.372141215,406,2,2,3
7.536897757,892,1.98,0.016309033,6,0.314446991,428,1,4,3
7.593418036,805,3.18,0.010669063,8,0.362093809,421,2,2,3
7.532874441,834,1.02,0.001682404,6,0.31351227,394,3,9,1
7.549551977,964,0.41,0.006298725,7,0.316469581,428,2,9,3
7.586838434,678,0.3,0.029446777,7,0.309560403,419,1,4,3
7.511697013,941,3.16,0.019357474,6,0.300360323,412,3,18,3
7.54065902,850,1.28,0.014671419,7,0.309692337,420,4,2,3
7.542779829,741,3.3,0.019767007,8,0.377798348,416,3,7,3
7.565227975,919,0.66,0.010784888,8,0.301070849,391,4,15,2
7.57869328,676,2.46,0.014356668,6,0.403572136,427,1,6,3
7.557062177,729,2.71,0.004206272,8,0.316498062,413,2,5,3
7.534070493,785,3.11,0.018284709,8,0.408012977,400,4,12,3
7.541074349,720,3.1,0.017192317,6,0.355078733,419,1,9,3
7.582593883,670,3.7,0.00949951,6,0.321568207,396,2,10,4
7.520877852,752,3.18,0.027513242,8,0.378494164,392,1,9,4
7.583822362,725,3.59,0.026509673,8,0.31274916,395,4,14,4
7.58898315,697,1.01,0.012911207,8,0.346297141,409,1,2,3
7.564803046,833,2.79,0.028424942,8,0.40595271,430,4,15,3
7.558627795,848,0.54,0.015521878,7,0.314728301,401,4,1,3
7.594113742,892,1.11,0.016455569,8,0.386263035,417,4,14,3
7.570704935,772,2.03,0.012092703,7,0.359245576,402,3,16,3
7.536466436,711,0.33,0.024952703,8,0.31272674,428,1,14,3
7.561325889,728,1.39,0.011855595,8,0.328768718,430,2,5,3
7.546054547,979,2.84,0.027636659,7,0.360000247,408,1,1,3
7.514133833,700,3.74,0.029397139,8,0.326293028,420,2,16,3
7.557566445,679,1.73,0.020610264,7,0.38670926,428,3,13,3
7.547219973,887,2.53,0.003640639,7,0.386412894,421,2,14,3
7.545357654,842,0.16,0.003450386,6,0.353010077,400,2,5,3
7.502992698,736,4.01,0.0180097,8,0.333917717,401,2,5,3
7.562807418,898,3.49,0.028168068,8,0.3940611,429,3,13,3
7.548523094,847,2.79,0.006825974,6,0.358882915,419,3,17,3
7.556604138,629,1,0.007284607,6,0.385688163,426,2,10,3
7.517477933,841,1,0.02641424,8,0.374156623,406,4,5,3
7.581829074,895,3.77,0.021600719,6,0.376685328,400,2,14,3
7.542205564,751,3,0.02927287,8,0.341297165,416,4,15,3
7.585023092,739,0.83,0.009475569,6,0.302878215,426,2,14,3
7.533336699,794,0.84,0.019463427,8,0.348171328,410,4,2,3
7.500751668,666,1.34,0.010177724,7,0.311933988,402,2,17,3
7.52429388,960,1.04,0.01235515,7,0.364407899,412,1,19,3
7.544080209,894,2.73,0.003858423,7,0.331783311,404,2,14,3
7.554084145,748,2.8,0.017675963,6,0.312224585,426,4,15,3
7.540060096,972,1.11,0.001705999,8,0.391917432,404,4,10,3
7.52939553,864,2,0.004237639,7,0.358245774,405,2,9,3
7.526465692,820,0.79,0.006279916,6,0.36811212,423,2,16,3
7.595198331,659,3.83,0.005834472,8,0.324548395,400,3,3,3
7.537433318,971,2.26,0.021105466,6,0.314239133,418,3,8,3
7.597205987,711,1.46,0.027397305,7,0.315083144,397,3,4,4
7.596247331,978,3.7,0.02654181,8,0.371473297,402,2,6,3
7.527625649,631,4.11,0.00304582,8,0.382936791,414,2,9,3
7.579689665,716,3.5,0.01829372,7,0.315190424,397,4,16,4
7.593553318,628,3.76,0.017858338,7,0.376478371,396,1,15,4
7.530821633,969,0.69,0.017902506,8,0.383403738,392,1,4,2
7.592301688,681,4.14,0.011987822,6,0.358601653,430,1,8,3
7.558105309,733,1.21,0.028292575,6,0.322026128,406,2,6,3
7.542280091,743,2.01,0.026846676,6,0.301157764,419,2,15,3
7.519425285,699,3.45,0.022757823,7,0.307369517,405,1,1,3
7.500761743,731,2.12,0.02548,7,0.319020694,403,1,2,3
7.533715476,941,1.72,0.01365556,7,0.300293078,421,1,10,3
7.543435092,905,0.86,0.00908093,6,0.341710526,411,1,3,3
7.565804544,811,1.69,0.022653547,6,0.330620654,390,2,13,4
7.509321914,657,0.6,0.019448946,8,0.371257988,429,3,16,3
7.521103217,841,2.77,0.029002872,8,0.365107928,400,3,17,3
7.543610649,794,0.96,0.01903279,7,0.381489554,422,4,17,3
7.571406295,806,0.5,0.015544662,7,0.367076676,428,3,4,3
7.522615479,882,2.08,0.009488398,7,0.341420056,407,2,18,3
7.580819807,788,3.81,0.020189337,7,0.329456865,412,3,19,3
7.526194625,890,0.25,0.026470158,6,0.385789034,413,3,9,3
7.560883667,819,0.67,0.002449635,7,0.344989536,404,2,15,3
7.510682647,911,2.38,0.011656976,8,0.308800602,402,3,14,3
7.503147738,822,3.65,0.028820608,6,0.335780615,391,4,11,4
7.524404473,849,0.2,0.02063429,6,0.368509653,397,3,12,4
7.521841777,817,0.29,0.022174386,7,0.378892865,425,3,17,3
7.544527006,684,3.49,0.00758183,8,0.348841737,404,2,18,3
7.509212653,884,1.9,0.029180768,6,0.398878747,396,3,3,4
7.514013097,798,1.06,0.023315935,8,0.323041011,396,1,9,4
7.578383017,851,3.78,0.027619365,8,0.379803873,411,3,20,3
7.597313739,689,3.8,0.025514177,8,0.346152994,390,1,17,4
7.557312306,894,0.29,0.009698549,8,0.326806836,409,1,9,3
7.511824617,875,1.78,0.015424598,7,0.385641981,402,4,19,3
7.532494392,966,2.86,0.012806019,8,0.394081248,403,3,10,3
7.599988867,823,1.86,0.027112402,7,0.314262294,414,3,6,3
7.571451211,903,0.37,0.008739859,7,0.390745896,404,3,3,3
7.509580664,677,2.39,0.024516184,7,0.324347841,390,2,1,4
7.569374554,634,0.66,0.001566814,6,0.407234525,415,1,10,3
7.520621249,900,0.96,0.017454284,7,0.371364354,425,2,6,3
7.515167769,959,1.19,0.028776472,8,0.36245552,416,4,19,3
7.582369167,779,0.11,0.00778876,7,0.35094122,419,4,18,3
7.56236218,764,4.18,0.011848924,6,0.408664996,398,3,17,0
7.566135799,791,0.88,0.020923169,7,0.3812756,416,3,6,3
7.562557689,941,3.7,0.01100095,6,0.360199012,410,4,3,3
7.511030946,787,2.53,0.002955528,8,0.388422876,396,4,15,1
7.505940787,769,3.07,0.013890974,6,0.330659078,392,2,14,4
7.514105488,640,1.54,0.028981549,7,0.357717807,426,1,13,3
7.552174518,653,0.21,0.027427457,6,0.342079443,390,1,6,4
7.515637355,832,1.08,0.008509501,7,0.381154557,400,1,13,3
7.532106073,867,2.2,0.005968627,6,0.336509169,399,1,4,4
7.544118857,682,1.97,0.022393559,8,0.376167764,418,1,8,3
7.581955046,912,2.78,0.026961369,6,0.310563601,412,3,8,3
7.558714381,798,0.19,0.010726545,6,0.344265055,426,3,13,3
7.544472353,714,2.73,0.018280441,7,0.368128595,421,3,20,3
7.589843897,929,3.76,0.017909186,7,0.385068674,403,2,3,3
7.544442,864,4.11,0.023303488,7,0.382922264,390,3,11,4
7.506473985,666,0.53,0.01808495,8,0.315500979,411,3,18,3
7.544442078,944,1.92,0.006384482,7,0.359291553,425,4,10,3
7.522553065,780,1.8,0.021847849,8,0.380838398,417,1,4,3
7.591460975,715,3.21,0.001161358,7,0.325062873,392,2,11,1
7.554942817,654,4.08,0.002345379,8,0.310660429,424,4,11,3
7.516774196,796,2.73,0.01018044,7,0.334737054,419,1,17,3
7.554563403,639,1.81,0.016560816,6,0.327994407,395,1,13,4
7.504052923,872,0.42,0.021233699,8,0.300899989,413,2,6,3
7.548767692,714,0.25,0.026177267,8,0.387731814,413,4,11,3
7.551903329,672,1.43,0.001413509,8,0.365574396,402,3,4,3
7.541743085,684,3.57,0.024756071,6,0.378149644,425,2,5,3
7.578776049,922,1.87,0.023836363,6,0.338763395,414,3,9,3
7.55833645,687,2.44,0.024178785,7,0.393454313,412,1,1,3
7.572169323,881,3.01,0.025295836,6,0.368832587,425,3,12,3
7.575865946,700,1.37,0.021599366,6,0.354002959,426,1,15,3
7.599985175,954,2.72,0.026282688,6,0.361952585,412,4,10,3
7.533232326,840,2.73,0.014344163,6,0.340129279,416,1,8,3
7.551033419,962,1.48,0.000782413,6,0.31043544,425,3,3,3
7.536766145,925,0.4,0.010108172,7,0.374655116,397,4,11,2
7.560562545,691,2.14,0.028684108,6,0.340906679,417,3,7,3
7.562405609,830,2.32,0.018525794,7,0.367838618,412,4,3,3
7.533122896,844,0.21,0.025773002,7,0.393025976,426,3,13,3
7.504246232,660,3.89,0.025746094,8,0.403043943,393,2,5,0
7.522259226,765,2.21,0.023618834,8,0.352682289,410,2,17,3
7.523257463,700,3.72,0.006028256,7,0.4027893,397,3,8,0
7.511798346,711,0.27,0.006002437,8,0.356513607,423,1,2,3
7.53341047,977,3.87,0.008855069,6,0.321622025,415,4,7,3
7.582954092,644,3.36,0.018450894,6,0.375690997,424,3,10,3
7.501923589,634,1.14,0.028727672,8,0.383923914,409,1,13,3
7.547440067,878,2.89,0.019014486,8,0.356969733,401,4,13,3
7.513687484,881,3.82,0.00689053,6,0.34505629,418,1,4,3
7.582587284,912,3.33,0.011554389,7,0.388638427,398,1,12,2
7.518436417,640,2.07,0.014608104,6,0.385640299,419,1,11,3
7.561860085,654,2.81,0.009792488,6,0.362035439,399,3,2,4
7.5357449,829,1.44,0.005938795,6,0.32912416,422,3,16,3
7.594629805,874,0.87,0.029330856,8,0.304806956,393,3,8,4
7.552322002,638,2.58,0.020807981,8,0.386934197,417,4,6,3
7.56200228,803,4.02,0.006817226,8,0.364432112,430,3,8,3
7.540727744,869,0.28,0.011590312,8,0.391054814,404,2,8,3
7.548590422,855,0.56,0.021275375,7,0.318000242,401,4,7,3
7.563820476,840,3.35,0.010258973,6,0.387993196,406,4,1,3
7.510499961,858,2.69,0.003005116,7,0.375517568,399,3,13,1
7.581887047,701,0.15,0.004120211,7,0.374382794,415,1,16,3
7.534926775,726,3.51,0.00622594,6,0.403393575,401,3,13,3
7.546408616,877,3.63,0.012440529,8,0.348117583,407,4,7,3
7.505000353,655,1.51,0.014886753,6,0.403563907,404,1,10,3
7.529740142,857,4.05,0.001665618,6,0.395335201,430,2,7,3
7.522497475,900,2.39,0.016482051,8,0.348825704,399,3,15,2
7.579577015,941,1.71,0.026916093,8,0.326549169,415,4,13,3
7.520072892,860,2.42,0.001323383,7,0.378852002,427,3,10,3
7.508238099,703,1.74,0.021093094,7,0.372830131,405,1,3,3
7.594114489,883,1.83,0.018076949,7,0.33572372,395,1,15,4
7.506633679,733,1.83,0.01051028,6,0.349729331,422,4,2,3
7.557654525,935,2.49,0.029686632,8,0.329651875,390,1,2,2
7.54956772,841,3.34,0.001753534,7,0.37810504,403,1,11,3
7.55695423,719,0.98,0.019106603,7,0.407420171,426,2,17,3
7.561679759,732,2.69,0.010286565,7,0.32200277,395,4,10,4
7.529176297,813,3.37,0.015055779,7,0.312296665,397,4,19,4
7.569047329,651,3.59,0.019576542,6,0.316559091,423,4,11,3
7.54911573,692,2.75,0.009365962,7,0.357039217,415,2,14,3
7.594256901,718,2.56,0.024673189,6,0.333866751,429,4,18,3
7.519995264,876,2.34,0.004005754,6,0.353582602,421,4,12,3
7.585149342,829,1.85,0.00972245,8,0.322492625,418,2,20,3
7.54587553,771,3.61,0.005436705,7,0.368982427,412,1,13,3
7.526431891,719,0.84,0.027233775,8,0.405138691,391,3,19,0
7.546146423,629,0.77,0.00328892,6,0.368579353,397,2,19,1
7.574204902,885,1.4,0.02161217,6,0.300482403,412,1,11,3
7.591411793,853,0.28,0.016563566,6,0.405764036,421,2,13,3
7.515147089,856,3.52,0.003738781,8,0.364743957,422,3,17,3
7.516670728,726,1.88,0.025644178,6,0.322284756,425,2,1,3
7.565886085,857,1.35,0.021021139,7,0.347079286,400,1,10,3
7.513567675,697,3.3,0.00152204,7,0.309392454,429,2,9,3
7.594337656,908,3.35,0.017025067,6,0.31077472,405,2,3,3
7.549350633,656,2.83,0.021296376,7,0.3792016,428,3,12,3
7.503162787,889,2.47,0.016672918,6,0.305330986,421,2,11,3
7.543002647,927,0.8,0.014255045,7,0.305866398,423,1,10,3
7.526028097,959,3.78,0.02237893,8,0.376615574,408,2,17,3
7.507173557,677,3.19,0.011213247,6,0.324706217,392,2,8,4
7.579889545,976,2.85,0.021612878,7,0.368414375,397,4,19,2
7.583564793,965,2.51,0.018196182,8,0.351832049,393,1,5,2
7.531832106,853,2.7,0.01897863,7,0.32088688,417,2,5,3
7.513352457,830,1.24,0.007380716,8,0.357337924,396,3,9,4
7.520209394,639,1.62,0.000707448,8,0.372470649,399,3,15,1
7.510118853,869,3.75,0.00548578,6,0.336562913,427,3,4,3
7.500779678,635,0.39,0.001529048,7,0.326244721,399,4,20,1
7.540915157,737,3.43,0.023778998,7,0.37578075,399,1,4,4
7.590615075,711,2.63,0.00889192,6,0.337228672,426,2,2,3
7.590240149,672,3.84,0.027667463,8,0.395882883,394,4,19,4
7.531623294,910,3.83,0.02179055,7,0.353636783,398,4,2,2
7.582066655,875,2.11,0.017705518,8,0.317973701,422,4,6,3
7.546889682,747,3.28,0.016018498,6,0.401721994,396,3,17,0
7.539692938,765,1.23,0.019295407,6,0.381024138,424,4,4,3
7.539020973,910,1.66,0.003555922,6,0.328574482,424,2,13,3
7.551122157,708,2.4,0.013738751,8,0.347081506,402,1,15,3
7.517823046,685,3.23,0.006018362,7,0.329797712,404,1,18,3
7.562307191,935,1.94,0.019379622,8,0.327829659,393,3,10,2
7.57388589,970,3.69,0.017811616,6,0.349595981,403,2,2,3
7.599765915,741,2.53,0.002931022,7,0.301916859,405,4,14,3
7.523717091,822,1.92,0.008081557,8,0.394071708,408,4,10,3
7.523187751,727,1.72,0.027186532,6,0.336496187,410,1,6,3
7.594033301,795,2.29,0.01591108,6,0.30841231,415,1,6,3
7.598508537,630,0.49,0.015960579,8,0.399053036,409,3,4,3
7.541213139,834,2.68,0.024584128,6,0.408298759,408,4,15,3
7.597778837,684,3.44,0.015201968,7,0.339336579,399,3,18,4
7.50609174,912,1.72,0.01372894,7,0.345951098,415,2,4,3
7.564737032,794,1.54,0.022961836,6,0.323358387,399,3,3,4
7.573152934,630,2.79,0.017782387,7,0.357391453,413,2,13,3
7.537356887,818,3.73,0.000614007,6,0.35462229,418,3,11,3
7.507740199,866,1.71,0.010367085,6,0.304745419,417,1,1,3
7.579030717,925,1.34,0.002648995,7,0.308838556,430,3,16,3
7.582505742,840,1.09,0.020643782,6,0.407372151,399,4,14,0
7.527533532,669,3.4,0.027608183,8,0.327399294,423,2,1,3
7.556698703,731,0.22,0.021201039,6,0.372919221,394,1,9,4
7.548071745,852,2.18,0.024839183,8,0.312825438,403,4,9,3
7.555217071,664,0.62,0.008223039,7,0.359595919,392,4,18,4
7.565074769,642,0.92,0.002520298,7,0.388408364,397,1,16,1
7.522498493,831,1.12,0.016963995,8,0.30102632,393,1,15,4
7.579440309,734,4.17,0.025876194,6,0.347699528,402,2,10,3
7.567976914,922,3.76,0.025007908,7,0.358485983,397,4,2,2
7.552405385,934,3.29,0.007025914,8,0.393250559,396,3,16,2
7.562483457,699,3.6,0.013522641,6,0.326278043,430,4,16,3
7.552351119,713,1.09,0.018080878,6,0.345521031,406,1,7,3
7.511443184,892,0.25,0.00049409,6,0.309109437,391,3,20,1
7.502477127,979,2.1,0.027725928,6,0.390755263,426,1,12,3
7.558905237,634,2.12,0.027919524,6,0.307172592,429,1,5,3
7.56355117,779,0.32,0.018104667,7,0.348970902,396,4,16,4
7.598039589,799,2.93,0.012774111,7,0.380299517,405,1,13,3
7.583140083,915,0.88,0.009687813,6,0.372765526,428,1,17,3
7.506012046,767,0.13,0.023521083,6,0.37214485,404,2,5,3
7.532453696,702,3.92,0.016801285,8,0.393661396,430,4,11,3
7.522529225,805,0.16,0.010654201,6,0.408625545,411,1,12,3
7.518552737,734,3.2,0.008218346,6,0.405597775,430,4,10,3
7.558943337,877,0.32,0.012739726,6,0.359453833,396,2,12,4
7.569931928,885,1.34,0.026171094,7,0.397728873,395,3,5,4
7.5838009,756,2.15,0.013807308,6,0.408485401,402,4,13,3
7.555107574,942,3.05,0.027330899,6,0.379574216,399,4,16,2
7.51014088,646,2.28,0.022676865,8,0.391393887,391,2,17,4
7.513003527,802,2.27,0.003632725,7,0.375902927,420,3,11,3
7.542025779,913,0.85,0.002000373,7,0.307081373,410,4,18,3
7.545314796,786,3.62,0.002504673,7,0.388193371,408,1,2,3
7.527579534,700,0.8,0.023424868,6,0.314134188,412,2,12,3
7.509662233,804,0.19,0.025412302,7,0.397319327,425,1,2,3
7.548264278,835,0.62,0.019055629,6,0.349269307,407,1,19,3
7.547438753,670,1.15,0.015386949,6,0.405418133,424,3,7,3
7.517744024,679,0.7,0.013935192,8,0.308222719,402,2,2,3
7.509759568,891,0.21,0.001915814,7,0.377600625,400,2,20,3
7.549973463,714,2.47,0.021694672,7,0.346669712,407,4,18,3
7.588271072,793,2.14,0.011434963,7,0.375294617,410,3,20,3
7.580883791,764,2.6,0.014209054,8,0.397613071,397,4,16,4
7.599370344,646,1.43,0.013895343,6,0.303426078,418,3,13,3
7.564259027,756,1.16,0.018832823,8,0.368992411,413,2,3,3
7.55087378,947,2.06,0.029466117,7,0.321383662,421,2,3,3
7.562795446,802,3.44,0.011847248,6,0.393244401,412,1,2,3
7.55186971,658,1.88,0.000951806,6,0.310840733,392,4,6,1
7.500777275,797,2.26,0.018701494,7,0.408007977,394,1,20,0
7.524411235,631,1.21,0.00422166,8,0.336431982,412,2,13,3
7.545132313,825,1.55,0.000472738,6,0.338177489,429,2,19,3
7.525472163,813,1.13,0.025514854,8,0.32624715,390,3,8,4
7.53189361,950,0.12,0.005969055,6,0.35678822,420,1,17,3
7.592610771,709,0.47,0.026459618,7,0.349465277,420,2,13,3
7.597047702,949,1.93,0.01737999,6,0.381218699,405,1,14,3
7.574212071,957,3.04,0.016933239,7,0.353943017,424,2,20,3
7.508484057,798,0.87,0.024158518,7,0.319007481,410,4,13,3
7.559236736,799,2.37,0.026267455,7,0.35317257,422,3,1,3
7.560549318,728,1.41,0.013435828,7,0.328805877,400,3,2,3
7.552268482,883,4.18,0.029384126,7,0.386566028,421,1,11,3
7.561818762,725,0.96,0.011895136,6,0.369371459,415,4,4,3
7.518865329,660,2.92,0.006997078,7,0.398520266,427,1,8,3
7.507107848,840,2.35,0.014637175,7,0.355762671,409,2,13,3
7.510812759,915,3.33,0.022501078,8,0.376198569,428,3,5,3
7.532378193,766,2.75,0.003875423,6,0.365326996,412,2,1,3
7.57115294,802,3.9,0.004682706,7,0.348934845,413,2,4,3
7.55945786,763,0.23,0.020222458,8,0.383454786,394,2,1,4
7.525681674,699,1.72,0.008218466,8,0.336913588,390,3,6,4
7.526194301,747,1.12,0.029360817,8,0.403981504,393,4,15,0
7.57386672,959,3.22,0.002108027,7,0.350594671,427,2,8,3
7.530646266,938,3.4,0.028144303,8,0.308012265,407,2,11,3
7.517467098,728,2.96,0.02991256,6,0.397437941,414,4,16,3
7.574251164,855,0.66,0.017841116,7,0.35118974,401,4,18,3
7.519124389,645,2.46,0.008495378,8,0.406385151,396,3,9,0
7.504648806,911,1.52,0.019801302,6,0.347952782,418,1,20,3
7.572220695,850,3.16,0.019421252,7,0.34417079,406,3,12,3
7.549427612,961,3.49,0.006658727,8,0.313705047,392,1,18,2
7.53793194,656,0.59,0.016129665,8,0.343704125,428,3,17,3
7.574843752,639,2.26,0.028715546,6,0.392026889,403,3,6,3
7.539755293,861,0.1,0.005221243,8,0.340778654,395,1,15,4
7.534292713,792,2.9,0.019199209,8,0.384961525,400,4,9,3
7.59650236,961,0.13,0.023226403,7,0.377039752,420,2,1,3
7.594828891,966,3.85,0.009566739,7,0.344815638,402,2,5,3
7.507925469,955,1.48,0.020586944,8,0.325337761,398,3,1,2
7.51019184,922,3.73,0.017962984,8,0.393466865,419,2,2,3
7.54830189,907,1.85,0.024245178,6,0.409201553,417,4,17,3
7.597775233,650,0.31,0.008348327,7,0.321852927,410,1,17,3
7.592780738,872,2.83,0.023699988,8,0.356519164,416,2,3,3
7.559994853,737,2.01,0.008706134,8,0.330243623,411,4,15,3
7.528839005,814,1.38,0.025218013,6,0.345796909,406,2,11,3
7.567702178,872,0.75,0.012061627,7,0.36682211,425,3,18,3
7.579462309,833,2.15,0.023380425,6,0.395898097,419,1,14,3
7.54569137,646,0.18,0.004670229,8,0.395568697,409,2,16,3
7.567484952,843,2.22,0.017748174,8,0.304789099,415,4,6,3
7.585487517,859,0.69,0.025987652,8,0.406084556,398,1,15,0
7.55614562,793,0.6,0.002071666,6,0.359191248,394,1,10,1
7.504869734,674,3.81,0.00871443,7,0.38544494,419,4,9,3
7.553343801,944,0.71,0.009699154,8,0.327958515,414,1,5,3
7.511598987,974,3.89,0.00313303,6,0.385272522,418,3,16,3
7.534869868,830,0.19,0.015673936,6,0.393645054,414,2,1,3
7.589560902,959,2.91,0.012237013,7,0.349682461,401,3,17,3
7.565315404,837,2.74,0.007018922,6,0.383693022,405,2,13,3
7.528577764,903,0.3,0.012309572,7,0.340472484,422,1,20,3
7.561286328,829,1.64,0.015561777,7,0.397594519,391,4,16,4
7.515266906,972,0.68,0.026855584,6,0.332901492,392,4,12,2
7.525137144,712,3.72,0.010705862,7,0.319936772,420,1,9,3
7.583001228,962,0.48,0.02946931,8,0.380556068,394,2,16,2
7.528937911,743,4.12,0.01181452,6,0.397226317,406,4,13,3
7.591809656,921,1.03,0.022405833,8,0.311614556,425,3,14,3
7.596257103,660,3.88,0.005950894,8,0.303143968,402,3,3,3
7.548159046,904,3.27,0.003552026,6,0.338181555,429,3,4,3
7.519956755,652,0.76,0.025874579,7,0.304292297,396,4,19,4
7.585222631,625,2.11,0.012152232,6,0.317895786,426,4,1,3
7.579560879,729,1.32,0.007391865,6,0.337483955,400,2,1,3
7.503571368,649,3.37,0.005285445,7,0.369921524,395,2,8,4
